Ahmedabad,Bangalore,Chennai,Coimbatore,Delhi,Hyderabad,Jaipur,Kochi,Kolkata,Mumbai,Pune,CNG,Diesel,LPG,Petrol,Automatic,Manual,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Price
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2016,35000,1,20.51,998.0,67.0,5.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2016,6000,1,20.63,1198.0,67.06,2.7
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2014,59327,1,20.0,1399.0,68.0,3.25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,81001,1,17.2,1968.0,138.1,10.9
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2014,44612,1,18.5,1197.0,80.0,4.07
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,42388,1,11.36,2755.0,171.5,18.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2012,54000,1,19.4,1198.0,86.8,2.95
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2011,83010,1,17.2,1968.0,138.1,7.5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,65405,1,13.0,2143.0,204.0,32.73
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2015,36000,2,12.55,2982.0,168.7,21.5
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2008,85000,1,16.51,1586.0,103.2,2.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,35000,1,27.3,1498.0,98.6,5.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2012,54000,1,14.53,1794.0,138.1,7.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2007,70000,1,16.9,1497.0,100.0,1.55
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2017,27001,1,20.68,1995.0,190.0,29.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,41075,1,28.4,1248.0,74.0,8.4
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2016,26000,1,25.32,1198.0,77.0,6.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2010,55000,1,16.0,1198.0,90.0,2.35
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2016,19000,1,20.4,1197.0,81.8,5.55
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2016,15000,1,18.9,1197.0,82.0,5.35
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,37000,1,17.8,1198.0,86.7,5.25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,38712,1,18.9,1197.0,81.86,5.87
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2014,52400,1,20.54,1598.0,103.6,5.36
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,23988,1,28.09,1248.0,88.5,7.75
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2014,32283,2,14.4,1598.0,103.6,5.41
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2010,52000,1,18.5,1197.0,80.0,3.65
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2016,32000,1,16.5,1198.0,86.8,5.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2014,39000,1,17.4,1497.0,117.3,6.25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,14149,1,23.9,624.0,37.48,3.47
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2006,103000,1,10.13,3498.0,364.9,8.85
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2004,82000,1,14.0,1061.0,64.0,0.85
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2015,34000,1,13.7,1798.0,157.75,13.65
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,45180,1,12.07,2967.0,241.4,50.22
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2018,2000,1,22.0,1197.0,81.8,7.75
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2011,82321,1,12.8,2494.0,102.0,10.05
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2011,7000,1,12.05,1995.0,154.0,9.75
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2015,27000,1,17.9,2143.0,136.0,23.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,31271,1,13.68,2393.0,147.8,21.42
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2014,24000,1,25.2,1248.0,74.0,5.21
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2009,147000,1,12.99,2494.0,100.6,7.5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2010,115000,1,18.6,1199.0,79.4,1.75
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2010,82000,2,13.8,1399.0,68.0,1.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2016,20000,1,19.27,2143.0,170.0,33.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2011,45560,1,17.6,1496.0,88.73,2.2
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2017,57539,1,12.8,2494.0,102.0,12.83
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2018,20004,1,17.54,2993.0,313.0,68.94
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2012,54500,1,21.13,1498.0,108.4,4.1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2016,27886,1,22.0,814.0,55.0,2.85
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2007,66000,1,11.1,2354.0,158.8,3.7
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2013,72202,1,20.0,1968.0,138.1,9.06
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2011,70000,2,13.4,1798.0,157.8,4.75
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2015,78233,1,26.0,1498.0,98.6,6.6
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2007,120203,2,13.93,2179.0,138.0,3.5
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2011,20575,1,19.0,998.0,67.1,2.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2013,39879,1,17.8,1198.0,86.7,3.89
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2017,31056,1,23.01,999.0,67.0,3.6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2015,50940,1,19.12,1373.0,91.1,6.95
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,99362,1,22.54,1396.0,88.73,7.03
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,54000,1,13.68,2393.0,147.8,16.5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,54268,1,28.09,1248.0,88.5,7.67
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2012,94521,1,14.74,2993.0,270.9,23.19
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2017,38932,1,19.1,1197.0,82.0,6.21
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2015,60395,1,16.12,2967.0,245.0,45.82
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2016,29000,1,24.4,1120.0,71.0,5.95
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2011,58000,1,16.55,1968.0,140.0,11.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,60913,1,20.73,1373.0,91.1,7.19
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2011,65000,1,12.8,2494.0,102.0,6.4
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,26000,1,15.8,2148.0,170.0,26.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2016,19947,1,20.36,1197.0,78.9,4.5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2011,70816,1,16.95,1197.0,78.9,3.1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2015,54000,1,27.39,1248.0,74.0,5.95
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2008,138000,1,18.2,1061.0,64.0,1.2
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,35000,1,16.46,2993.0,258.0,52.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2015,50000,1,11.33,4134.0,335.2,48.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2011,124652,1,11.7,2993.0,245.0,21.99
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2013,80264,1,21.1,1197.0,85.8,4.3
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2013,125600,1,21.64,1461.0,84.8,3.75
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2015,49000,1,14.28,1798.0,138.03,8.95
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2012,111000,1,23.59,1364.0,67.1,4.75
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,33690,1,14.28,1798.0,138.03,14.6
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2012,50000,1,17.68,1968.0,174.33,17.5
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2012,38092,1,20.77,1248.0,88.8,5.2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,47774,1,18.9,1197.0,82.0,6.04
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2009,167000,2,19.09,1396.0,69.0,2.7
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019,65000,1,26.59,1248.0,74.0,6.75
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2011,46000,1,15.26,1598.0,103.5,2.35
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2017,16500,1,23.84,1199.0,84.0,5.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2016,39000,1,17.8,1497.0,117.3,6.95
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2018,6000,1,19.5,1199.0,86.76,6.7
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2015,60000,1,17.11,1968.0,174.33,25.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2011,97320,1,14.4,1598.0,103.6,3.75
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2011,99807,1,20.54,1598.0,103.6,3.75
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2013,46000,1,17.0,1497.0,118.0,5.1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2010,12000,1,22.5,998.0,67.04,2.45
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2005,13002,1,9.3,2771.0,193.1,3.25
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2014,26000,1,26.0,1498.0,98.6,5.5
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2014,68365,1,26.6,998.0,58.16,3.77
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,27833,1,0.0,2987.0,165.0,49.24
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2016,51639,1,22.74,796.0,47.3,3.04
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2015,21000,1,18.6,1197.0,81.83,4.9
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,90000,1,22.7,1498.0,89.84,6.25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2015,36255,1,19.59,1995.0,184.0,33.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2011,58000,2,11.7,2993.0,245.0,27.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2014,48997,2,18.0,1198.0,86.7,5.21
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2014,31130,1,15.85,1499.0,110.4,5.75
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2012,75668,1,14.74,2993.0,270.9,16.58
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2015,12000,1,14.53,1798.0,138.0,11.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2014,90000,2,20.36,1197.0,78.9,2.8
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2019,17320,1,15.8,2148.0,170.0,37.99
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2011,85000,2,20.0,1968.0,108.5,3.65
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2007,130000,1,13.1,2499.0,141.0,6.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,60328,1,15.6,1196.0,70.0,4.54
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2015,34327,1,18.0,1198.0,86.7,5.4
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2014,75000,1,19.1,1405.0,70.0,3.3
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2012,86000,2,14.7,1985.0,163.0,18.25
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,12000,1,22.7,799.0,53.0,3.1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2013,57759,1,21.1,814.0,55.2,3.84
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2016,24300,1,22.74,796.0,47.3,2.44
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,66000,2,16.47,1198.0,73.9,3.6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2015,75915,1,20.36,1197.0,78.9,3.9
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,107000,2,16.95,1498.0,97.7,2.9
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2008,86000,2,14.53,1798.0,138.1,3.5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2009,160000,2,18.1,1493.0,110.0,3.5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2019,3000,1,24.7,796.0,47.3,3.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2015,72495,1,21.9,1396.0,88.76,7.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,33000,1,19.08,1582.0,126.2,8.7
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2014,60000,1,12.07,2967.0,241.4,45.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2016,80103,1,25.0,1396.0,69.0,1.8
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2007,42100,1,18.0,995.0,62.0,0.99
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2018,4500,1,18.9,1197.0,81.86,4.8
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2014,97000,1,12.55,2982.0,169.0,17.95
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2017,51223,1,18.9,1197.0,81.86,5.66
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2009,64000,1,17.0,1497.0,118.0,3.1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2016,56911,1,18.6,1197.0,81.86,6.54
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2015,147848,1,12.8,2494.0,102.0,13.2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2018,21290,1,13.0,4951.0,395.0,56.8
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2019,14076,1,11.36,2755.0,171.5,19.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2007,75180,1,18.2,1061.0,64.0,1.65
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2013,92000,2,22.9,1248.0,74.0,4.35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2015,57266,1,20.5,1248.0,91.72,6.5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2007,64000,1,18.2,998.0,67.1,1.11
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2013,41000,1,19.87,1461.0,83.8,5.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2012,45999,1,10.5,2835.0,107.2,11.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2015,50000,1,23.1,998.0,67.04,3.9
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2013,70000,1,17.88,1405.0,48.21,1.8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2016,37540,1,18.6,1197.0,81.86,6.22
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2014,44000,1,23.1,998.0,67.04,4.3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2017,22500,1,18.9,1197.0,81.86,5.99
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2017,17431,1,18.6,1197.0,81.83,6.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2014,61566,1,17.1,1591.0,121.3,5.85
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2014,61730,1,12.39,2179.0,147.51,19.94
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2009,68000,1,16.1,1298.0,88.2,2.9
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2014,29000,1,18.0,1198.0,86.7,4.25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,156210,1,21.43,1364.0,87.2,5.99
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2013,46500,1,27.4,1498.0,98.6,3.3
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2009,52830,2,16.77,2967.0,241.38,8.08
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2017,39867,1,22.5,998.0,67.04,4.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2014,58972,1,24.2,1498.0,98.6,6.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2006,66000,2,10.1,2354.0,152.0,3.9
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2013,52000,1,17.1,1591.0,121.3,5.25
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,58000,1,11.72,2199.0,194.3,17.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2012,58000,1,16.95,1197.0,78.9,3.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2008,75000,2,17.7,1399.0,68.0,3.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2015,41008,2,20.36,1197.0,78.9,4.87
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2014,65000,1,24.4,1120.0,71.0,6.0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2015,19000,1,18.19,1968.0,174.5,15.5
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2008,74000,2,16.6,1388.0,68.0,1.6
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2017,33000,1,21.4,1197.0,83.1,7.25
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2010,95000,2,17.0,1896.0,105.0,3.25
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2012,34000,1,20.64,1498.0,108.5,3.4
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,102865,1,12.07,2967.0,241.4,30.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2016,52378,1,17.0,1591.0,121.3,7.97
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2012,38000,1,14.84,2143.0,170.0,13.51
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2015,60334,1,25.8,1498.0,98.6,5.43
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2010,107000,1,16.6,1388.0,68.0,2.6
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,445000,1,18.5,1197.0,82.9,4.45
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2017,2196,1,22.74,796.0,47.3,2.75
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2010,24000,1,10.6,2996.0,258.0,8.75
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2015,44846,2,14.6,1368.0,88.7,5.41
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2018,64035,1,28.4,1248.0,73.75,8.55
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2014,45600,1,15.1,2179.0,140.0,8.25
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2014,102001,1,11.1,2400.0,200.0,23.58
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2014,47439,1,20.36,1197.0,78.9,4.49
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,193254,1,11.5,2982.0,171.0,12.99
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2016,29000,1,21.9,624.0,37.48,2.8
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,51681,1,19.98,1461.0,108.5,8.43
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2015,50000,1,12.07,2967.0,241.4,47.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2016,42666,1,18.0,1497.0,117.3,8.95
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2013,65000,2,19.01,1461.0,108.45,5.5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2014,18776,1,17.8,1198.0,86.7,4.75
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2016,6714,1,18.0,1198.0,86.7,4.75
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2009,40000,2,12.05,1995.0,154.0,9.5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2011,88539,1,23.2,1248.0,73.94,3.77
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012,65055,2,17.0,1497.0,118.0,4.25
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2014,23000,1,18.88,1995.0,184.0,19.9
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2009,60000,1,15.0,1896.0,105.0,4.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2013,59350,1,19.1,1197.0,85.8,4.16
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2015,19000,2,16.36,2179.0,187.7,38.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2016,45560,1,16.9,1197.0,82.0,6.34
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2009,118000,1,12.8,2494.0,102.0,4.5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,55000,1,15.1,1196.0,73.0,3.75
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2012,60000,2,15.2,1968.0,140.8,10.2
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2007,145000,1,12.8,2494.0,102.0,5.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2008,46810,1,9.8,1995.0,163.5,3.95
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,62767,1,20.34,1498.0,103.2,9.75
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2018,18553,1,18.6,1197.0,81.86,7.93
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2011,143143,1,17.8,1399.0,67.0,2.1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,53497,1,13.5,2477.0,175.56,16.42
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2011,148000,2,14.66,2199.0,194.3,8.9
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2012,95000,1,15.1,2179.0,140.0,7.21
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,100000,1,12.8,2494.0,102.0,13.5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,29000,1,11.57,2987.0,254.79,65.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2014,87000,1,12.05,2179.0,120.0,7.4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2014,56838,1,16.8,1497.0,118.0,5.15
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2013,100000,1,12.0,2987.0,224.0,32.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2011,125000,1,17.0,1497.0,118.0,3.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2017,17000,1,22.5,998.0,67.0,3.95
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2013,70000,2,15.4,1193.0,65.0,1.5
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2010,50000,2,17.0,1197.0,80.0,3.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2010,39800,1,16.0,1198.0,90.0,1.99
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2010,60000,1,19.0,998.0,66.1,1.35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2009,58000,1,16.07,1995.0,181.0,13.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,110009,1,17.67,1968.0,138.08,6.99
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2013,85000,1,19.01,1461.0,108.5,8.5
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2010,84000,2,22.07,1199.0,73.9,2.89
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2011,51000,1,22.69,1995.0,190.0,10.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2013,68880,1,16.95,1498.0,97.7,3.97
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2017,5500,1,24.07,998.0,67.1,4.25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,40052,1,21.1,1197.0,85.8,6.17
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,47293,1,14.16,1968.0,174.3,38.72
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2013,79663,1,16.8,1493.0,110.0,6.5
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2013,63000,2,25.8,1498.0,98.6,4.25
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2014,45000,1,26.0,1498.0,98.6,4.75
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2014,56501,1,12.9,2755.0,174.5,17.71
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2015,58000,1,20.34,1498.0,103.2,5.85
